Den skaldede frisør	Sony Pictures Cla…	Romantic-Comedy
Besharam	Reliance Big Pict…	Romantic-Comedy
Shuddh Desi Romance	Yash Raj Films	Romantic-Comedy
Playing for Keeps	FilmDistrict	Romantic-Comedy
Upside Down	Alchemy	Romantic-Comedy
Jewtopia	Le Petit Canyon P…	Romantic-Comedy
I Give It a Year	Magnolia Pictures	Romantic-Comedy
A Wedding Invitation	CJ Entertainment	Romantic-Comedy
Dorfman in Love	Brainstorm Media	Romantic-Comedy
Shanghai Calling	Starz Media	Romantic-Comedy
200 Cartas	Vanguardia Films	Romantic-Comedy
Red Flag	TriBeca Films	Romantic-Comedy
Sparrows Dance	TriBeca Films	Romantic-Comedy
La stratégie de la poussette	Rialto Pictures	Romantic-Comedy
Think Like a Man Too	Sony Pictures	Romantic-Comedy
About Last Night	Sony Pictures	Romantic-Comedy
Blended	Warner Bros.	Romantic-Comedy
That Awkward Moment	FilmDistrict	Romantic-Comedy
Magic in the Moonlight	Sony Pictures Cla…	Romantic-Comedy
What If	CBS Films	Romantic-Comedy
Obvious Child	A24	Romantic-Comedy
Words and Pictures	Roadside Attractions	Romantic-Comedy
Hector and the Search for H…	Relativity	Romantic-Comedy
Khoobsurat	UTV Communications	Romantic-Comedy
Finding Fanny	FIP	Romantic-Comedy
The One I Love	RADiUS-TWC	Romantic-Comedy
Laggies	A24	Romantic-Comedy
Hasee Toh Phasee	Reliance Entertai…	Romantic-Comedy
Casse-tête chinois	Cohen Media Group	Romantic-Comedy
Happy Ending	Eros Entertainment	Romantic-Comedy
Aa Gaye Munde U.K. De	Yash Raj Films	Romantic-Comedy
Girl on a Bicycle	Monterey Media	Romantic-Comedy
Lucky Them	IFC Films	Romantic-Comedy
The M Word		Romantic-Comedy
"Christian Mingle, The Movie"	Rocky Mountain Pi…	Romantic-Comedy
Hank and Asha	FilmRise	Romantic-Comedy
Two Night Stand	Entertainment One	Romantic-Comedy
Barefoot	Roadside Attractions	Romantic-Comedy
Amour & turbulences	Variance Films	Romantic-Comedy
Comet	IFC Films	Romantic-Comedy
El misterio de la felicidad	Strand	Romantic-Comedy
Don Jon	Relativity	Romantic-Comedy
"Situation amoureuse: C'est …"	Distrib Films	Romantic-Comedy
Trainwreck	Universal	Romantic-Comedy
"I'll See You in My Dreams"	Bleecker Street	Romantic-Comedy
Dilwale	UTV Communications	Romantic-Comedy
A La Mala	Lionsgate	Romantic-Comedy
Xia Luo Te Fan Nao	China Lion Film D…	Romantic-Comedy
Big Stone Gap	Picturehouse	Romantic-Comedy
Sleeping with Other People	IFC Films	Romantic-Comedy
Zan men jie hun ba	China Lion Film D…	Romantic-Comedy
Katti Batti	UTV Communications	Romantic-Comedy
After the Ball	Pacific Northwest…	Romantic-Comedy
5 to 7	IFC Films	Romantic-Comedy
Only You	China Lion Film D…	Romantic-Comedy
Amira & Sam	Drafthouse Films	Romantic-Comedy
Les combattants	Strand	Romantic-Comedy
Slow Learners	IFC Films	Romantic-Comedy
Boy Meets Girl	Bramacharia LLC	Romantic-Comedy
"Love, Rosie"	Film Arcade	Romantic-Comedy
B-Side	Indican Pictures	Romantic-Comedy
Meet Me in Montenegro	The Orchard	Romantic-Comedy
One Small Hitch	Freestyle Releasing	Romantic-Comedy
"This Isn't Funny"	Candy Factory Films	Romantic-Comedy
La navaja de Don Juan	Indican Pictures	Romantic-Comedy
"Me, You and Five Bucks"	Indican Pictures	Romantic-Comedy
