Arnolds Park	The Movie Partners	Thriller-or-Suspense
Chacun sa nuit	Strand	Thriller-or-Suspense
The Dead Girl	First Look	Thriller-or-Suspense
El Aura	IFC Films	Thriller-or-Suspense
Descent	City Lights Pictures	Thriller-or-Suspense
Alone with Her	IFC Films	Thriller-or-Suspense
Splinter	Magic Lamp	Thriller-or-Suspense
"If I Didn't Care"	Artistic License	Thriller-or-Suspense
"Ten 'Til Noon"	Radio London Films	Thriller-or-Suspense
Imprint	Linn Productions	Thriller-or-Suspense
"La Demoiselle d'honneur"	First Run Features	Thriller-or-Suspense
Crónica de una fuga	IFC Films	Thriller-or-Suspense
Mem-o-re	Aloha Releasing	Thriller-or-Suspense
Moonlight	Indican Pictures	Thriller-or-Suspense
Eagle Eye	Paramount Pictures	Thriller-or-Suspense
21	Sony Pictures	Thriller-or-Suspense
Vantage Point	Sony Pictures	Thriller-or-Suspense
The Happening	20th Century Fox	Thriller-or-Suspense
Valkyrie	United Artists	Thriller-or-Suspense
The Strangers	Focus Features	Thriller-or-Suspense
Righteous Kill	Overture Films	Thriller-or-Suspense
Body of Lies	Warner Bros.	Thriller-or-Suspense
Lakeview Terrace	Sony Pictures	Thriller-or-Suspense
Changeling	Universal	Thriller-or-Suspense
The Bank Job	Lionsgate	Thriller-or-Suspense
Untraceable	Sony Pictures	Thriller-or-Suspense
Street Kings	Fox Searchlight	Thriller-or-Suspense
Traitor	Overture Films	Thriller-or-Suspense
88 Minutes	Sony Pictures	Thriller-or-Suspense
Ne le dis à personne	Music Box Films	Thriller-or-Suspense
Deception	20th Century Fox	Thriller-or-Suspense
Blindness	Miramax	Thriller-or-Suspense
Transsiberian	First Look	Thriller-or-Suspense
Ghajini	AdLab Films	Thriller-or-Suspense
Funny Games	Warner Independent	Thriller-or-Suspense
Nobel Son	Freestyle Releasing	Thriller-or-Suspense
La fille coupée en deux	IFC Films	Thriller-or-Suspense
Le piège américain		Thriller-or-Suspense
Blade Runner	Warner Bros.	Thriller-or-Suspense
Kidnap	Studio 18	Thriller-or-Suspense
Passengers	Sony Pictures	Thriller-or-Suspense
Awake	Weinstein Co.	Thriller-or-Suspense
Pathology	MGM	Thriller-or-Suspense
Cover	Reel Diva Consult…	Thriller-or-Suspense
Midnight Meat Train	Lionsgate	Thriller-or-Suspense
Youth Without Youth	Sony Pictures Cla…	Thriller-or-Suspense
Stuck	ThinkFilm	Thriller-or-Suspense
Boarding Gate	Magnet Pictures	Thriller-or-Suspense
Du rififi chez les hommes		Thriller-or-Suspense
The Alphabet Killer	Anchor Bay Entert…	Thriller-or-Suspense
While She Was Out	Anchor Bay Entert…	Thriller-or-Suspense
Los Cronocrímenes	Magnolia Pictures	Thriller-or-Suspense
The Cry	Monterey Media	Thriller-or-Suspense
Anamorph	IFC Films	Thriller-or-Suspense
Insidious	Romantic Troubado…	Thriller-or-Suspense
La Question Humaine	New Yorker	Thriller-or-Suspense
Red	Magnolia Pictures	Thriller-or-Suspense
Sleuth	Sony Pictures Cla…	Thriller-or-Suspense
San taam	IFC Films	Thriller-or-Suspense
"On the Other Hand, Death: A…"	Regent Releasing	Thriller-or-Suspense
Murder.com	Regent Releasing	Thriller-or-Suspense
Ice Blues: A Donald Strache…	Regent Releasing	Thriller-or-Suspense
Fall of Hyperion	Regent Releasing	Thriller-or-Suspense
Taken	20th Century Fox	Thriller-or-Suspense
Angels & Demons	Sony Pictures	Thriller-or-Suspense
District 9	Sony Pictures	Thriller-or-Suspense
Knowing	Summit Entertainment	Thriller-or-Suspense
Law Abiding Citizen	Overture Films	Thriller-or-Suspense
Obsessed	Sony Pictures	Thriller-or-Suspense
State of Play	Universal	Thriller-or-Suspense
Push	Summit Entertainment	Thriller-or-Suspense
The Stepfather	Sony Pictures	Thriller-or-Suspense
The Fourth Kind	Universal	Thriller-or-Suspense
The International	Sony Pictures	Thriller-or-Suspense
Valkyrie	United Artists	Thriller-or-Suspense
Armored	Sony Pictures	Thriller-or-Suspense
A Perfect Getaway	Universal	Thriller-or-Suspense
The Box	Warner Bros.	Thriller-or-Suspense
Crank 2: High Voltage	Lionsgate	Thriller-or-Suspense
Whiteout	Warner Bros.	Thriller-or-Suspense
Moon	Sony Pictures Cla…	Thriller-or-Suspense
Sin Nombre	Focus Features	Thriller-or-Suspense
Män som hatar kvinnor	Alliance Atlantis	Thriller-or-Suspense
Los abrazos rotos	Sony Pictures Cla…	Thriller-or-Suspense
Kaminey	UTV Communications	Thriller-or-Suspense
"5150, Rue des Ormes"		Thriller-or-Suspense
Echelon Conspiracy	After Dark	Thriller-or-Suspense
Flickan som lekte med elden		Thriller-or-Suspense
The Limits of Control	Focus Features	Thriller-or-Suspense
Wanted	Eros Entertainment	Thriller-or-Suspense
The Informers	Senator Entertain…	Thriller-or-Suspense
Revanche	Janus Films	Thriller-or-Suspense
Ghajini	AdLab Films	Thriller-or-Suspense
Flammen og Citronen	IFC Films	Thriller-or-Suspense
12	Sony Pictures Cla…	Thriller-or-Suspense
Carriers	Paramount Vantage	Thriller-or-Suspense
Z	Rialto Pictures	Thriller-or-Suspense
Sleep Dealer	Maya Releasing	Thriller-or-Suspense
Body of Lies	Warner Bros.	Thriller-or-Suspense
Julia	Magnolia Pictures	Thriller-or-Suspense
Ne le dis à personne	Music Box Films	Thriller-or-Suspense
Not Forgotten	Anchor Bay Entert…	Thriller-or-Suspense
Eagle Eye	Paramount Pictures	Thriller-or-Suspense
"Le combat dans l'île"	The Film Desk	Thriller-or-Suspense
Beyond a Reasonable Doubt	Anchor Bay Entert…	Thriller-or-Suspense
Changeling	Universal	Thriller-or-Suspense
Surveillance	Magnolia Pictures	Thriller-or-Suspense
Death in Love	Screen Media Films	Thriller-or-Suspense
Donkey Punch	Magnolia Pictures	Thriller-or-Suspense
Killshot	Weinstein Co.	Thriller-or-Suspense
Los Cronocrímenes	Magnolia Pictures	Thriller-or-Suspense
The Escapist	ThinkFilm	Thriller-or-Suspense
The Skeptic	IFC Films	Thriller-or-Suspense
The Perfect Sleep	Cinema Epoch	Thriller-or-Suspense
Pontypool	IFC Films	Thriller-or-Suspense
The Canyon	Truly Indie	Thriller-or-Suspense
Shanghai Red	Indican Pictures	Thriller-or-Suspense
Inception	Warner Bros.	Thriller-or-Suspense
Shutter Island	Paramount Pictures	Thriller-or-Suspense
Salt	Sony Pictures	Thriller-or-Suspense
The Town	Warner Bros.	Thriller-or-Suspense
Takers	Sony Pictures	Thriller-or-Suspense
The Tourist	Sony Pictures	Thriller-or-Suspense
Black Swan	Fox Searchlight	Thriller-or-Suspense
Edge of Darkness	Warner Bros.	Thriller-or-Suspense
The American	Focus Features	Thriller-or-Suspense
"Brooklyn's Finest"	Overture Films	Thriller-or-Suspense
From Paris With Love	Lionsgate	Thriller-or-Suspense
Skyline	Universal	Thriller-or-Suspense
The Next Three Days	Lionsgate	Thriller-or-Suspense
The Ghost Writer	Summit Entertainment	Thriller-or-Suspense
Let Me In	Overture Films	Thriller-or-Suspense
Män som hatar kvinnor	Alliance Atlantis	Thriller-or-Suspense
Flickan som lekte med elden		Thriller-or-Suspense
El secreto de sus ojos	Sony Pictures Cla…	Thriller-or-Suspense
