Catch Me if You Can	Dreamworks SKG	Drama
Mystic River	Warner Bros.	Drama
About Schmidt	New Line	Drama
Radio	Sony Pictures	Drama
Mona Lisa Smile	Sony Pictures	Drama
Cold Mountain	Miramax	Drama
Secondhand Lions	New Line	Drama
The Hours	Paramount Pictures	Drama
Lost in Translation	Focus Features	Drama
The Pianist	Focus Features	Drama
Gangs of New York	Miramax	Drama
Honey	Universal	Drama
Whale Rider	Newmarket Films	Drama
Confessions of a Dangerous …	Miramax	Drama
Antwone Fisher	Fox Searchlight	Drama
How to Deal	New Line	Drama
Gods and Generals	Warner Bros.	Drama
The Quiet American	Miramax	Drama
25th Hour	Walt Disney	Drama
Confidence	Lionsgate	Drama
Dark Blue	MGM	Drama
Big Fish	Sony Pictures	Drama
Dirty Pretty Things	Miramax	Drama
21 Grams	Focus Features	Drama
Hable con ella	Sony Pictures Cla…	Drama
Nowhere in Africa	Zeitgeist	Drama
American Splendor	Fine Line	Drama
Luther	RS Entertainment	Drama
House of Sand and Fog	Dreamworks SKG	Drama
The Human Stain	Miramax	Drama
In America	Fox Searchlight	Drama
Seraphin un Homme et Son	Odeon Films	Drama
Les invasions barbares	Miramax	Drama
The Magdalene Sisters	Miramax	Drama
Cidade de Deus	Miramax	Drama
The Station Agent	Miramax	Drama
Far From Heaven	Focus Features	Drama
Thirteen	Fox Searchlight	Drama
Frida	Miramax	Drama
Rabbit-Proof Fence	Miramax	Drama
Beyond Borders	Paramount Pictures	Drama
Scarface	Universal	Drama
Better Luck Tomorrow	Paramount Pictures	Drama
The Secret Lives of Dentists	Manhattan Picture…	Drama
Laurel Canyon	Sony Pictures Cla…	Drama
The Good Thief	Fox Searchlight	Drama
The Gospel of John	ThinkFilm	Drama
"L'homme du train"	Paramount Vantage	Drama
The Dancer Upstairs	Fox Searchlight	Drama
Russkiy kovcheg	WellSpring	Drama
Shattered Glass	Lionsgate	Drama
Raising Victor Vargas	Samuel Goldwyn Films	Drama
Sur Le Seuil	Alliance Atlantis	Drama
Kal Ho Naa Ho	Yash Raj Films	Drama
The Cooler	Lionsgate	Drama
Spider	Sony Pictures Cla…	Drama
Veronica Guerin	Walt Disney	Drama
8 Mile	Universal	Drama
Northfork	Paramount Vantage	Drama
Nicholas Nickleby	United Artists	Drama
Sylvia	Focus Features	Drama
Elephant	Fine Line	Drama
Main Prem Ki Diwani Hoon	Yash Raj Films	Drama
El crimen de padre Amaro	Goldwyn Entertain…	Drama
